formula,formula,score
t65_xboole_1,t27_xboole_1,inf
t65_xboole_1,fc1_xboole_0,inf
t65_xboole_1,rc1_xboole_0,inf
t65_xboole_1,t6_xboole_1,inf
t65_xboole_1,d5_xboole_0,inf
t65_xboole_1,dt_k1_xboole_0,inf
t65_xboole_1,t4_xboole_1,inf
t65_xboole_1,t1_xboole_0,inf
t65_xboole_1,t14_xboole_1,inf
t65_xboole_1,t29_xboole_1,inf
t65_xboole_1,antisymmetry_r2_xboole_0,inf
t65_xboole_1,t44_xboole_1,inf
t65_xboole_1,t2_xboole_0,inf
t65_xboole_1,t45_xboole_1,inf
t65_xboole_1,t6_xboole_0,inf
t65_xboole_1,fc5_xboole_0,inf
t65_xboole_1,t56_xboole_1,inf
t65_xboole_1,fc4_xboole_0,inf
t65_xboole_1,t11_xboole_1,inf
t65_xboole_1,t60_xboole_1,inf
t65_xboole_1,t35_xboole_1,inf
t65_xboole_1,d6_xboole_0,inf
t65_xboole_1,t15_xboole_1,inf
t65_xboole_1,l58_xboole_1,inf
t65_xboole_1,t33_xboole_1,inf
t65_xboole_1,commutativity_k5_xboole_0,inf
t65_xboole_1,irreflexivity_r2_xboole_0,inf
t65_xboole_1,t57_xboole_1,inf
t65_xboole_1,t10_xboole_1,inf
t65_xboole_1,t4_xboole_0,4.0
t65_xboole_1,t16_xboole_1,inf
t65_xboole_1,rc2_xboole_0,inf
t65_xboole_1,d4_xboole_0,inf
t65_xboole_1,t24_xboole_1,inf
t65_xboole_1,dt_k4_xboole_0,inf
t65_xboole_1,l36_xboole_1,inf
t65_xboole_1,d10_xboole_0,inf
t65_xboole_1,t19_xboole_1,inf
t65_xboole_1,t43_xboole_1,inf
t65_xboole_1,t26_xboole_1,inf
t65_xboole_1,t13_xboole_1,inf
t65_xboole_1,t6_boole,inf
t65_xboole_1,l32_xboole_1,inf
t65_xboole_1,l13_xboole_0,inf
t65_xboole_1,t54_xboole_1,inf
t65_xboole_1,t2_boole,inf
t65_xboole_1,d2_xboole_0,inf
t65_xboole_1,t31_xboole_1,inf
t65_xboole_1,t30_xboole_1,inf
t65_xboole_1,t18_xboole_1,inf
t65_xboole_1,t52_xboole_1,inf
t65_xboole_1,t3_xboole_0,6.0
t65_xboole_1,t55_xboole_1,inf
t65_xboole_1,t12_xboole_1,inf
t65_xboole_1,d7_xboole_0,4.0
t65_xboole_1,t67_xboole_1,8.0
t65_xboole_1,antisymmetry_r2_hidden,inf
t65_xboole_1,t7_xboole_0,inf
t65_xboole_1,t4_boole,inf
t65_xboole_1,t69_xboole_1,6.0
symmetry_r1_xboole_0,t2_xboole_1,inf
symmetry_r1_xboole_0,t20_xboole_1,inf
symmetry_r1_xboole_0,t59_xboole_1,inf
symmetry_r1_xboole_0,t22_xboole_1,inf
symmetry_r1_xboole_0,t28_xboole_1,inf
symmetry_r1_xboole_0,t42_xboole_1,inf
symmetry_r1_xboole_0,t51_xboole_1,inf
symmetry_r1_xboole_0,t1_boole,inf
symmetry_r1_xboole_0,t5_xboole_1,inf
symmetry_r1_xboole_0,t63_xboole_1,0.0
symmetry_r1_xboole_0,t17_xboole_1,inf
symmetry_r1_xboole_0,t5_xboole_0,0.0
symmetry_r1_xboole_0,t38_xboole_1,inf
symmetry_r1_xboole_0,t46_xboole_1,inf
symmetry_r1_xboole_0,commutativity_k2_xboole_0,inf
symmetry_r1_xboole_0,dt_k2_xboole_0,inf
symmetry_r1_xboole_0,t53_xboole_1,inf
symmetry_r1_xboole_0,t8_boole,inf
symmetry_r1_xboole_0,t61_xboole_1,inf
symmetry_r1_xboole_0,t49_xboole_1,inf
symmetry_r1_xboole_0,t58_xboole_1,inf
symmetry_r1_xboole_0,t25_xboole_1,inf
symmetry_r1_xboole_0,t7_xboole_1,inf
symmetry_r1_xboole_0,t48_xboole_1,inf
symmetry_r1_xboole_0,t3_xboole_1,inf
symmetry_r1_xboole_0,idempotence_k3_xboole_0,inf
symmetry_r1_xboole_0,t47_xboole_1,inf
symmetry_r1_xboole_0,d3_xboole_0,inf
symmetry_r1_xboole_0,t21_xboole_1,inf
symmetry_r1_xboole_0,idempotence_k2_xboole_0,inf
symmetry_r1_xboole_0,t2_tarski,inf
symmetry_r1_xboole_0,t64_xboole_1,0.0
symmetry_r1_xboole_0,t9_xboole_1,inf
symmetry_r1_xboole_0,dt_o_0_0_xboole_0,inf
symmetry_r1_xboole_0,t50_xboole_1,inf
symmetry_r1_xboole_0,t27_xboole_1,inf
symmetry_r1_xboole_0,fc1_xboole_0,inf
symmetry_r1_xboole_0,rc1_xboole_0,inf
symmetry_r1_xboole_0,t6_xboole_1,inf
symmetry_r1_xboole_0,d5_xboole_0,inf
symmetry_r1_xboole_0,dt_k1_xboole_0,inf
symmetry_r1_xboole_0,t4_xboole_1,inf
symmetry_r1_xboole_0,t1_xboole_0,inf
symmetry_r1_xboole_0,t14_xboole_1,inf
symmetry_r1_xboole_0,t29_xboole_1,inf
symmetry_r1_xboole_0,antisymmetry_r2_xboole_0,inf
symmetry_r1_xboole_0,t44_xboole_1,inf
symmetry_r1_xboole_0,t2_xboole_0,inf
symmetry_r1_xboole_0,t45_xboole_1,inf
symmetry_r1_xboole_0,t6_xboole_0,inf
symmetry_r1_xboole_0,fc5_xboole_0,inf
symmetry_r1_xboole_0,t56_xboole_1,inf
symmetry_r1_xboole_0,fc4_xboole_0,inf
symmetry_r1_xboole_0,t11_xboole_1,inf
symmetry_r1_xboole_0,t60_xboole_1,inf
symmetry_r1_xboole_0,t35_xboole_1,inf
symmetry_r1_xboole_0,d6_xboole_0,inf
symmetry_r1_xboole_0,t15_xboole_1,inf
symmetry_r1_xboole_0,l58_xboole_1,inf
symmetry_r1_xboole_0,t33_xboole_1,inf
symmetry_r1_xboole_0,commutativity_k5_xboole_0,inf
symmetry_r1_xboole_0,irreflexivity_r2_xboole_0,inf
symmetry_r1_xboole_0,t57_xboole_1,inf
symmetry_r1_xboole_0,t10_xboole_1,inf
symmetry_r1_xboole_0,t4_xboole_0,0.0
symmetry_r1_xboole_0,t16_xboole_1,inf
symmetry_r1_xboole_0,rc2_xboole_0,inf
symmetry_r1_xboole_0,d4_xboole_0,inf
symmetry_r1_xboole_0,t24_xboole_1,inf
symmetry_r1_xboole_0,dt_k4_xboole_0,inf
symmetry_r1_xboole_0,l36_xboole_1,inf
symmetry_r1_xboole_0,d10_xboole_0,inf
symmetry_r1_xboole_0,t19_xboole_1,inf
symmetry_r1_xboole_0,t43_xboole_1,inf
symmetry_r1_xboole_0,t26_xboole_1,inf
symmetry_r1_xboole_0,t13_xboole_1,inf
symmetry_r1_xboole_0,t6_boole,inf
symmetry_r1_xboole_0,l32_xboole_1,inf
symmetry_r1_xboole_0,l13_xboole_0,inf
symmetry_r1_xboole_0,t54_xboole_1,inf
symmetry_r1_xboole_0,t2_boole,inf
symmetry_r1_xboole_0,d2_xboole_0,inf
symmetry_r1_xboole_0,t31_xboole_1,inf
symmetry_r1_xboole_0,t30_xboole_1,inf
symmetry_r1_xboole_0,t18_xboole_1,inf
symmetry_r1_xboole_0,t52_xboole_1,inf
symmetry_r1_xboole_0,t3_xboole_0,0.0
symmetry_r1_xboole_0,t55_xboole_1,inf
symmetry_r1_xboole_0,t12_xboole_1,inf
symmetry_r1_xboole_0,d7_xboole_0,0.0
symmetry_r1_xboole_0,t67_xboole_1,0.0
symmetry_r1_xboole_0,antisymmetry_r2_hidden,inf
symmetry_r1_xboole_0,t7_xboole_0,inf
symmetry_r1_xboole_0,t4_boole,inf
symmetry_r1_xboole_0,t69_xboole_1,0.0
t2_xboole_1,t20_xboole_1,2.4
t2_xboole_1,t59_xboole_1,6.0
t2_xboole_1,t22_xboole_1,inf
t2_xboole_1,t28_xboole_1,4.0
t2_xboole_1,t42_xboole_1,inf
t2_xboole_1,t51_xboole_1,inf
t2_xboole_1,t1_boole,inf
t2_xboole_1,t5_xboole_1,inf
t2_xboole_1,t63_xboole_1,6.0
t2_xboole_1,t17_xboole_1,4.0
t2_xboole_1,t5_xboole_0,inf
t2_xboole_1,t38_xboole_1,9.733909435101854
t2_xboole_1,t46_xboole_1,inf
t2_xboole_1,commutativity_k2_xboole_0,inf
t2_xboole_1,dt_k2_xboole_0,inf
t2_xboole_1,t53_xboole_1,inf
t2_xboole_1,t8_boole,inf
t2_xboole_1,t61_xboole_1,inf
t2_xboole_1,t49_xboole_1,inf
t2_xboole_1,t58_xboole_1,6.0
t2_xboole_1,t25_xboole_1,inf
t2_xboole_1,t7_xboole_1,4.866954717550927
t2_xboole_1,t48_xboole_1,inf
t2_xboole_1,t3_xboole_1,8.0
t2_xboole_1,idempotence_k3_xboole_0,inf
t2_xboole_1,t47_xboole_1,inf
t2_xboole_1,d3_xboole_0,inf
t2_xboole_1,t21_xboole_1,inf
t2_xboole_1,idempotence_k2_xboole_0,inf
t2_xboole_1,t2_tarski,inf
t2_xboole_1,t64_xboole_1,4.0
t2_xboole_1,t9_xboole_1,4.0
t2_xboole_1,dt_o_0_0_xboole_0,inf
t2_xboole_1,t50_xboole_1,inf
t2_xboole_1,t27_xboole_1,3.3333333333333335
t2_xboole_1,fc1_xboole_0,inf
t2_xboole_1,rc1_xboole_0,inf
t2_xboole_1,t6_xboole_1,inf
t2_xboole_1,d5_xboole_0,inf
t2_xboole_1,dt_k1_xboole_0,inf
t2_xboole_1,t4_xboole_1,inf
t2_xboole_1,t1_xboole_0,inf
t2_xboole_1,t14_xboole_1,2.4
t2_xboole_1,t29_xboole_1,6.0
t2_xboole_1,antisymmetry_r2_xboole_0,inf
t2_xboole_1,t44_xboole_1,4.0
t2_xboole_1,t2_xboole_0,inf
t2_xboole_1,t45_xboole_1,4.0
t2_xboole_1,t6_xboole_0,inf
t2_xboole_1,fc5_xboole_0,inf
t2_xboole_1,t56_xboole_1,inf
t2_xboole_1,fc4_xboole_0,inf
t2_xboole_1,t11_xboole_1,3.0
t2_xboole_1,t60_xboole_1,4.0
t2_xboole_1,t35_xboole_1,3.3333333333333335
t2_xboole_1,d6_xboole_0,inf
t2_xboole_1,t15_xboole_1,inf
t2_xboole_1,l58_xboole_1,6.0
t2_xboole_1,t33_xboole_1,4.0
t2_xboole_1,commutativity_k5_xboole_0,inf
t2_xboole_1,irreflexivity_r2_xboole_0,inf
t2_xboole_1,t57_xboole_1,inf
t2_xboole_1,t10_xboole_1,3.0
t2_xboole_1,t4_xboole_0,inf
t2_xboole_1,t16_xboole_1,inf
t2_xboole_1,rc2_xboole_0,inf
t2_xboole_1,d4_xboole_0,inf
t2_xboole_1,t24_xboole_1,inf
t2_xboole_1,dt_k4_xboole_0,inf
t2_xboole_1,l36_xboole_1,inf
t2_xboole_1,d10_xboole_0,3.0
t2_xboole_1,t19_xboole_1,2.6666666666666665
t2_xboole_1,t43_xboole_1,4.0
t2_xboole_1,t26_xboole_1,4.0
t2_xboole_1,t13_xboole_1,3.3333333333333335
t2_xboole_1,t6_boole,inf
t2_xboole_1,l32_xboole_1,4.0
t2_xboole_1,l13_xboole_0,inf
t2_xboole_1,t54_xboole_1,inf
t2_xboole_1,t2_boole,inf
t2_xboole_1,d2_xboole_0,inf
t2_xboole_1,t31_xboole_1,8.0
t2_xboole_1,t30_xboole_1,4.0
t2_xboole_1,t18_xboole_1,3.0
t2_xboole_1,t52_xboole_1,inf
t2_xboole_1,t3_xboole_0,inf
t2_xboole_1,t55_xboole_1,inf
t2_xboole_1,t12_xboole_1,4.0
t2_xboole_1,d7_xboole_0,inf
t2_xboole_1,t67_xboole_1,4.0
t2_xboole_1,antisymmetry_r2_hidden,inf
t2_xboole_1,t7_xboole_0,inf
t2_xboole_1,t4_boole,inf
t2_xboole_1,t69_xboole_1,6.0
t20_xboole_1,t59_xboole_1,0.0
t20_xboole_1,t22_xboole_1,43.80259245795834
t20_xboole_1,t28_xboole_1,1.6223182391836424
t20_xboole_1,t42_xboole_1,60.0
t20_xboole_1,t51_xboole_1,54.76497604699601
t20_xboole_1,t1_boole,39.65779792193313
t20_xboole_1,t5_xboole_1,36.0
t20_xboole_1,t63_xboole_1,0.0
t20_xboole_1,t17_xboole_1,3.761915288674013
t20_xboole_1,t5_xboole_0,inf
t20_xboole_1,t38_xboole_1,6.085328425702097
t20_xboole_1,t46_xboole_1,48.0
t20_xboole_1,commutativity_k2_xboole_0,36.0
t20_xboole_1,dt_k2_xboole_0,inf
t20_xboole_1,t53_xboole_1,48.0
t20_xboole_1,t8_boole,24.0
t20_xboole_1,t61_xboole_1,24.0
t20_xboole_1,t49_xboole_1,60.0
t20_xboole_1,t58_xboole_1,0.0
t20_xboole_1,t25_xboole_1,60.0
t20_xboole_1,t7_xboole_1,3.4214364665055097
t20_xboole_1,t48_xboole_1,45.86423175292143
t20_xboole_1,t3_xboole_1,4.666666666666667
t20_xboole_1,idempotence_k3_xboole_0,33.48530346854112
t20_xboole_1,t47_xboole_1,48.0
t20_xboole_1,d3_xboole_0,96.0
t20_xboole_1,t21_xboole_1,43.80259245795834
t20_xboole_1,idempotence_k2_xboole_0,33.48530346854112
t20_xboole_1,t2_tarski,36.0
t20_xboole_1,t64_xboole_1,0.0
t20_xboole_1,t9_xboole_1,2.4
t20_xboole_1,dt_o_0_0_xboole_0,inf
t20_xboole_1,t50_xboole_1,60.0
t20_xboole_1,t27_xboole_1,1.6
t20_xboole_1,fc1_xboole_0,inf
t20_xboole_1,rc1_xboole_0,inf
t20_xboole_1,t6_xboole_1,36.0
t20_xboole_1,d5_xboole_0,96.0
t20_xboole_1,dt_k1_xboole_0,inf
t20_xboole_1,t4_xboole_1,36.0
t20_xboole_1,t1_xboole_0,inf
t20_xboole_1,t14_xboole_1,0.21301775147928995
t20_xboole_1,t29_xboole_1,4.8
t20_xboole_1,antisymmetry_r2_xboole_0,inf
t20_xboole_1,t44_xboole_1,2.4
t20_xboole_1,t2_xboole_0,96.0
t20_xboole_1,t45_xboole_1,2.269634370356231
t20_xboole_1,t6_xboole_0,inf
t20_xboole_1,fc5_xboole_0,inf
t20_xboole_1,t56_xboole_1,inf
t20_xboole_1,fc4_xboole_0,inf
t20_xboole_1,t11_xboole_1,1.2
t20_xboole_1,t60_xboole_1,0.0
t20_xboole_1,t35_xboole_1,1.6
t20_xboole_1,d6_xboole_0,48.0
t20_xboole_1,t15_xboole_1,30.0
t20_xboole_1,l58_xboole_1,0.0
t20_xboole_1,t33_xboole_1,2.4
t20_xboole_1,commutativity_k5_xboole_0,36.0
t20_xboole_1,irreflexivity_r2_xboole_0,inf
t20_xboole_1,t57_xboole_1,inf
t20_xboole_1,t10_xboole_1,1.2
t20_xboole_1,t4_xboole_0,inf
t20_xboole_1,t16_xboole_1,30.805873088311486
t20_xboole_1,rc2_xboole_0,inf
t20_xboole_1,d4_xboole_0,0.0
t20_xboole_1,t24_xboole_1,48.0
t20_xboole_1,dt_k4_xboole_0,inf
t20_xboole_1,l36_xboole_1,60.0
t20_xboole_1,d10_xboole_0,0.2975206611570248
t20_xboole_1,t19_xboole_1,0.8
t20_xboole_1,t43_xboole_1,2.4
t20_xboole_1,t26_xboole_1,2.4
t20_xboole_1,t13_xboole_1,1.6
t20_xboole_1,t6_boole,48.0
t20_xboole_1,l32_xboole_1,2.0
t20_xboole_1,l13_xboole_0,48.0
t20_xboole_1,t54_xboole_1,60.0
t20_xboole_1,t2_boole,48.0
t20_xboole_1,d2_xboole_0,36.0
t20_xboole_1,t31_xboole_1,7.2
t20_xboole_1,t30_xboole_1,2.269634370356231
t20_xboole_1,t18_xboole_1,1.2
t20_xboole_1,t52_xboole_1,60.0
t20_xboole_1,t3_xboole_0,inf
t20_xboole_1,t55_xboole_1,72.0
t20_xboole_1,t12_xboole_1,1.6223182391836424
t20_xboole_1,d7_xboole_0,72.0
t20_xboole_1,t67_xboole_1,0.7933884297520661
t20_xboole_1,antisymmetry_r2_hidden,inf
t20_xboole_1,t7_xboole_0,24.0
t20_xboole_1,t4_boole,48.0
t20_xboole_1,t69_xboole_1,0.0
t59_xboole_1,t22_xboole_1,inf
t59_xboole_1,t28_xboole_1,0.0
t59_xboole_1,t42_xboole_1,inf
t59_xboole_1,t51_xboole_1,inf
t59_xboole_1,t1_boole,inf
t59_xboole_1,t5_xboole_1,inf
t59_xboole_1,t63_xboole_1,0.0
t59_xboole_1,t17_xboole_1,10.25598527710629
t59_xboole_1,t5_xboole_0,inf
t59_xboole_1,t38_xboole_1,12.0
t59_xboole_1,t46_xboole_1,inf
t59_xboole_1,commutativity_k2_xboole_0,inf
t59_xboole_1,dt_k2_xboole_0,inf
t59_xboole_1,t53_xboole_1,inf
t59_xboole_1,t8_boole,inf
t59_xboole_1,t61_xboole_1,inf
t59_xboole_1,t49_xboole_1,inf
t59_xboole_1,t58_xboole_1,0.0
t59_xboole_1,t25_xboole_1,inf
t59_xboole_1,t7_xboole_1,6.0
t59_xboole_1,t48_xboole_1,inf
t59_xboole_1,t3_xboole_1,12.0
t59_xboole_1,idempotence_k3_xboole_0,inf
t59_xboole_1,t47_xboole_1,inf
t59_xboole_1,d3_xboole_0,inf
t59_xboole_1,t21_xboole_1,inf
t59_xboole_1,idempotence_k2_xboole_0,inf
t59_xboole_1,t2_tarski,inf
t59_xboole_1,t64_xboole_1,0.0
t59_xboole_1,t9_xboole_1,6.0
t59_xboole_1,dt_o_0_0_xboole_0,inf
t59_xboole_1,t50_xboole_1,inf
t59_xboole_1,t27_xboole_1,4.0
t59_xboole_1,fc1_xboole_0,inf
t59_xboole_1,rc1_xboole_0,inf
t59_xboole_1,t6_xboole_1,inf
t59_xboole_1,d5_xboole_0,inf
t59_xboole_1,dt_k1_xboole_0,inf
t59_xboole_1,t4_xboole_1,inf
t59_xboole_1,t1_xboole_0,inf
t59_xboole_1,t14_xboole_1,0.0
t59_xboole_1,t29_xboole_1,12.0
t59_xboole_1,antisymmetry_r2_xboole_0,0.0
t59_xboole_1,t44_xboole_1,6.0
t59_xboole_1,t2_xboole_0,inf
t59_xboole_1,t45_xboole_1,0.0
t59_xboole_1,t6_xboole_0,0.0
t59_xboole_1,fc5_xboole_0,inf
t59_xboole_1,t56_xboole_1,0.0
t59_xboole_1,fc4_xboole_0,inf
t59_xboole_1,t11_xboole_1,3.0
t59_xboole_1,t60_xboole_1,0.0
t59_xboole_1,t35_xboole_1,4.0
t59_xboole_1,d6_xboole_0,inf
t59_xboole_1,t15_xboole_1,inf
t59_xboole_1,l58_xboole_1,0.0
t59_xboole_1,t33_xboole_1,6.0
t59_xboole_1,commutativity_k5_xboole_0,inf
t59_xboole_1,irreflexivity_r2_xboole_0,4.943755299006494
t59_xboole_1,t57_xboole_1,0.0
t59_xboole_1,t10_xboole_1,3.0
t59_xboole_1,t4_xboole_0,inf
t59_xboole_1,t16_xboole_1,inf
t59_xboole_1,rc2_xboole_0,inf
t59_xboole_1,d4_xboole_0,inf
t59_xboole_1,t24_xboole_1,inf
t59_xboole_1,dt_k4_xboole_0,inf
t59_xboole_1,l36_xboole_1,inf
t59_xboole_1,d10_xboole_0,0.0
t59_xboole_1,t19_xboole_1,2.0
t59_xboole_1,t43_xboole_1,6.0
t59_xboole_1,t26_xboole_1,6.0
t59_xboole_1,t13_xboole_1,4.0
t59_xboole_1,t6_boole,inf
t59_xboole_1,l32_xboole_1,0.0
t59_xboole_1,l13_xboole_0,inf
t59_xboole_1,t54_xboole_1,inf
t59_xboole_1,t2_boole,inf
t59_xboole_1,d2_xboole_0,inf
t59_xboole_1,t31_xboole_1,18.0
t59_xboole_1,t30_xboole_1,0.0
t59_xboole_1,t18_xboole_1,3.0
t59_xboole_1,t52_xboole_1,inf
t59_xboole_1,t3_xboole_0,inf
t59_xboole_1,t55_xboole_1,inf
t59_xboole_1,t12_xboole_1,0.0
t59_xboole_1,d7_xboole_0,inf
t59_xboole_1,t67_xboole_1,0.0
t59_xboole_1,antisymmetry_r2_hidden,inf
t59_xboole_1,t7_xboole_0,inf
t59_xboole_1,t4_boole,inf
t59_xboole_1,t69_xboole_1,0.0
t22_xboole_1,t28_xboole_1,12.0
t22_xboole_1,t42_xboole_1,12.700248363754751
t22_xboole_1,t51_xboole_1,7.151661711293809
t22_xboole_1,t1_boole,4.0
t22_xboole_1,t5_xboole_1,13.815998756798582
t22_xboole_1,t63_xboole_1,inf
t22_xboole_1,t17_xboole_1,inf
t22_xboole_1,t5_xboole_0,inf
t22_xboole_1,t38_xboole_1,14.60086415265278
t22_xboole_1,t46_xboole_1,10.830342030658832
t22_xboole_1,commutativity_k2_xboole_0,8.002830836136681
t22_xboole_1,dt_k2_xboole_0,inf
t22_xboole_1,t53_xboole_1,12.700248363754751
t22_xboole_1,t8_boole,11.540590712967036
t22_xboole_1,t61_xboole_1,7.30043207632639
t22_xboole_1,t49_xboole_1,12.700248363754751
t22_xboole_1,t58_xboole_1,inf
t22_xboole_1,t25_xboole_1,23.848273899837398
t22_xboole_1,t7_xboole_1,inf
t22_xboole_1,t48_xboole_1,9.016446556213554
t22_xboole_1,t3_xboole_1,14.60086415265278
t22_xboole_1,idempotence_k3_xboole_0,6.0
t22_xboole_1,t47_xboole_1,10.830342030658832
t22_xboole_1,d3_xboole_0,29.20172830530556
t22_xboole_1,t21_xboole_1,8.0
t22_xboole_1,idempotence_k2_xboole_0,4.103852821712008
t22_xboole_1,t2_tarski,17.310886069450554
t22_xboole_1,t64_xboole_1,inf
t22_xboole_1,t9_xboole_1,inf
t22_xboole_1,dt_o_0_0_xboole_0,inf
t22_xboole_1,t50_xboole_1,12.700248363754751
t22_xboole_1,t27_xboole_1,inf
t22_xboole_1,fc1_xboole_0,inf
t22_xboole_1,rc1_xboole_0,inf
t22_xboole_1,t6_xboole_1,7.30043207632639
t22_xboole_1,d5_xboole_0,29.20172830530556
t22_xboole_1,dt_k1_xboole_0,inf
t22_xboole_1,t4_xboole_1,12.767279094933933
t22_xboole_1,t1_xboole_0,inf
t22_xboole_1,t14_xboole_1,43.80259245795834
t22_xboole_1,t29_xboole_1,inf
t22_xboole_1,antisymmetry_r2_xboole_0,inf
t22_xboole_1,t44_xboole_1,inf
t22_xboole_1,t2_xboole_0,29.20172830530556
t22_xboole_1,t45_xboole_1,21.76523158690812
t22_xboole_1,t6_xboole_0,inf
t22_xboole_1,fc5_xboole_0,inf
t22_xboole_1,t56_xboole_1,inf
t22_xboole_1,fc4_xboole_0,inf
t22_xboole_1,t11_xboole_1,inf
t22_xboole_1,t60_xboole_1,inf
t22_xboole_1,t35_xboole_1,inf
t22_xboole_1,d6_xboole_0,10.830342030658832
t22_xboole_1,t15_xboole_1,6.535363716404954
t22_xboole_1,l58_xboole_1,inf
t22_xboole_1,t33_xboole_1,inf
t22_xboole_1,commutativity_k5_xboole_0,9.016446556213554
t22_xboole_1,irreflexivity_r2_xboole_0,inf
t22_xboole_1,t57_xboole_1,inf
t22_xboole_1,t10_xboole_1,inf
t22_xboole_1,t4_xboole_0,inf
t22_xboole_1,t16_xboole_1,9.016446556213554
t22_xboole_1,rc2_xboole_0,inf
t22_xboole_1,d4_xboole_0,29.20172830530556
t22_xboole_1,t24_xboole_1,14.733524973638687
t22_xboole_1,dt_k4_xboole_0,inf
t22_xboole_1,l36_xboole_1,12.700248363754751
t22_xboole_1,d10_xboole_0,17.310886069450554
t22_xboole_1,t19_xboole_1,inf
t22_xboole_1,t43_xboole_1,inf
t22_xboole_1,t26_xboole_1,inf
t22_xboole_1,t13_xboole_1,inf
t22_xboole_1,t6_boole,14.60086415265278
t22_xboole_1,l32_xboole_1,18.032893112427107
t22_xboole_1,l13_xboole_0,14.60086415265278
t22_xboole_1,t54_xboole_1,12.700248363754751
t22_xboole_1,t2_boole,10.830342030658832
t22_xboole_1,d2_xboole_0,9.016446556213554
t22_xboole_1,t31_xboole_1,inf
t22_xboole_1,t30_xboole_1,23.336633178948933
t22_xboole_1,t18_xboole_1,inf
t22_xboole_1,t52_xboole_1,12.700248363754751
t22_xboole_1,t3_xboole_0,inf
t22_xboole_1,t55_xboole_1,14.604667353317407
t22_xboole_1,t12_xboole_1,18.690435805707992
t22_xboole_1,d7_xboole_0,18.032893112427107
t22_xboole_1,t67_xboole_1,29.20172830530556
t22_xboole_1,antisymmetry_r2_hidden,inf
t22_xboole_1,t7_xboole_0,7.30043207632639
t22_xboole_1,t4_boole,10.830342030658832
t22_xboole_1,t69_xboole_1,inf
t28_xboole_1,t42_xboole_1,20.75449331809295
t28_xboole_1,t51_xboole_1,16.0
t28_xboole_1,t1_boole,12.0
t28_xboole_1,t5_xboole_1,13.219265973977711
t28_xboole_1,t63_xboole_1,0.0
t28_xboole_1,t17_xboole_1,6.8373235180708605
t28_xboole_1,t5_xboole_0,inf
t28_xboole_1,t38_xboole_1,6.866954717550927
t28_xboole_1,t46_xboole_1,16.933664485006336
t28_xboole_1,commutativity_k2_xboole_0,13.219265973977711
t28_xboole_1,dt_k2_xboole_0,inf
t28_xboole_1,t53_xboole_1,20.75449331809295
t28_xboole_1,t8_boole,13.674647036141721
t28_xboole_1,t61_xboole_1,9.733909435101854
t28_xboole_1,t49_xboole_1,13.219265973977711
t28_xboole_1,t58_xboole_1,0.0
t28_xboole_1,t25_xboole_1,20.75449331809295
t28_xboole_1,t7_xboole_1,4.0
t28_xboole_1,t48_xboole_1,13.219265973977711
t28_xboole_1,t3_xboole_1,6.866954717550927
t28_xboole_1,idempotence_k3_xboole_0,7.16703787691222
t28_xboole_1,t47_xboole_1,16.933664485006336
t28_xboole_1,d3_xboole_0,38.935637740407415
t28_xboole_1,t21_xboole_1,4.0
t28_xboole_1,idempotence_k2_xboole_0,8.0
t28_xboole_1,t2_tarski,20.51197055421258
t28_xboole_1,t64_xboole_1,0.0
t28_xboole_1,t9_xboole_1,4.0
t28_xboole_1,dt_o_0_0_xboole_0,inf
t28_xboole_1,t50_xboole_1,13.219265973977711
t28_xboole_1,t27_xboole_1,2.6666666666666665
t28_xboole_1,fc1_xboole_0,inf
t28_xboole_1,rc1_xboole_0,inf
t28_xboole_1,t6_xboole_1,13.219265973977711
t28_xboole_1,d5_xboole_0,38.935637740407415
t28_xboole_1,dt_k1_xboole_0,inf
t28_xboole_1,t4_xboole_1,13.219265973977711
t28_xboole_1,t1_xboole_0,inf
t28_xboole_1,t14_xboole_1,1.6223182391836424
t28_xboole_1,t29_xboole_1,8.0
t28_xboole_1,antisymmetry_r2_xboole_0,inf
t28_xboole_1,t44_xboole_1,4.0
t28_xboole_1,t2_xboole_0,38.935637740407415
t28_xboole_1,t45_xboole_1,8.47924804562597
t28_xboole_1,t6_xboole_0,inf
t28_xboole_1,fc5_xboole_0,inf
t28_xboole_1,t56_xboole_1,inf
t28_xboole_1,fc4_xboole_0,inf
t28_xboole_1,t11_xboole_1,2.0
t28_xboole_1,t60_xboole_1,0.0
t28_xboole_1,t35_xboole_1,2.6666666666666665
t28_xboole_1,d6_xboole_0,16.933664485006336
t28_xboole_1,t15_xboole_1,11.476587704539781
t28_xboole_1,l58_xboole_1,0.0
t28_xboole_1,t33_xboole_1,4.0
t28_xboole_1,commutativity_k5_xboole_0,13.219265973977711
t28_xboole_1,irreflexivity_r2_xboole_0,inf
t28_xboole_1,t57_xboole_1,inf
t28_xboole_1,t10_xboole_1,2.0
t28_xboole_1,t4_xboole_0,inf
t28_xboole_1,t16_xboole_1,18.226862546998124
t28_xboole_1,rc2_xboole_0,inf
t28_xboole_1,d4_xboole_0,38.935637740407415
t28_xboole_1,t24_xboole_1,20.75449331809295
t28_xboole_1,dt_k4_xboole_0,inf
t28_xboole_1,l36_xboole_1,20.75449331809295
t28_xboole_1,d10_xboole_0,2.2791078393569535
t28_xboole_1,t19_xboole_1,1.3333333333333333
t28_xboole_1,t43_xboole_1,4.0
t28_xboole_1,t26_xboole_1,4.0
t28_xboole_1,t13_xboole_1,2.6666666666666665
